Ticker,Date,Share_Price_D-1,Share_Price_D1,Share_Price_D5,Perc_Return_D1,Perc_Return_D5,XBI_Price_D-1,XBI_Price_D1,XBI_Price_D5,XBI_Return_D1,XBI_Return_D5,row_id
INTS,1/3/2024,8.67,7.99,6,-0.078431373,-0.307958478,90.23,89.45,92.53,-0.008644575,0.025490413,17
ENVB,1/3/2024,226.79998,237.59998,232.19998,0.047619052,0.023809526,90.23,89.45,92.53,-0.008644575,0.025490413,18
IFRX,1/4/2024,1.6,1.83,1.75,0.14375,0.09375,88.2,89.3,90.47,0.012471655,0.025736961,19
ADCT,1/4/2024,1.66,1.88,2.07,0.13253012,0.246987952,88.2,89.3,90.47,0.012471655,0.025736961,20
ADCT,1/4/2024,1.66,1.88,2.07,0.13253012,0.246987952,88.2,89.3,90.47,0.012471655,0.025736961,21
ALDX,1/4/2024,3.35,3.34,3.2,-0.002985075,-0.044776119,88.2,89.3,90.47,0.012471655,0.025736961,22
ALDX,1/4/2024,3.35,3.34,3.2,-0.002985075,-0.044776119,88.2,89.3,90.47,0.012471655,0.025736961,23
KNSA,1/4/2024,19.98,19.125,19.28,-0.042792793,-0.035035035,88.2,89.3,90.47,0.012471655,0.025736961,24
RYTM,1/4/2024,43.88,43.31,41.51,-0.012989973,-0.054010939,88.2,89.3,90.47,0.012471655,0.025736961,25
SNGX,1/4/2024,14.68,14.5168,13.8608,-0.011117166,-0.055803815,88.2,89.3,90.47,0.012471655,0.025736961,26
MRK,1/4/2024,114.77,117.01,118.43,0.019517295,0.031889867,88.2,89.3,90.47,0.012471655,0.025736961,27
IMMP,1/4/2024,2.31,2.41,2.56,0.043290043,0.108225108,88.2,89.3,90.47,0.012471655,0.025736961,28
APLT,1/4/2024,3.59,3.79,2.44,0.055710306,-0.320334262,88.2,89.3,90.47,0.012471655,0.025736961,29
APLT,1/4/2024,3.59,3.79,2.44,0.055710306,-0.320334262,88.2,89.3,90.47,0.012471655,0.025736961,30
TBPH,1/5/2024,11.52,10.37,9.83,-0.099826389,-0.146701389,89.45,93.42,90.42,0.044382337,0.010844047,31
CVAC,1/5/2024,4.22,4.34,3.88,0.028436019,-0.08056872,89.45,93.42,90.42,0.044382337,0.010844047,32
GSK,1/5/2024,15.398,15.412,15.73,0.000909209,0.021561242,89.45,93.42,90.42,0.044382337,0.010844047,33
MRSN,1/5/2024,57.75,56.75,75.5,-0.017316017,0.307359307,89.45,93.42,90.42,0.044382337,0.010844047,34
FBIO,1/5/2024,2.5,2.42,1.92,-0.032,-0.232,89.45,93.42,90.42,0.044382337,0.010844047,35
DERM,1/5/2024,4.97,5.05,4.82,0.016096579,-0.030181087,89.45,93.42,90.42,0.044382337,0.010844047,36
NOVN,1/5/2024,89.84,90.41,91.43,0.006344613,0.01769813,89.45,93.42,90.42,0.044382337,0.010844047,37
LGND,1/5/2024,70.36,70.83,72.6,0.006679932,0.031836271,89.45,93.42,90.42,0.044382337,0.010844047,38
VINC,1/8/2024,23.6,27.2,27.4,0.152542373,0.161016949,89.3,93.6,90.42,0.048152296,0.012541993,39
VINC,1/8/2024,23.6,27.2,27.4,0.152542373,0.161016949,89.3,93.6,90.42,0.048152296,0.012541993,40
VINC,1/8/2024,23.6,27.2,27.4,0.152542373,0.161016949,89.3,93.6,90.42,0.048152296,0.012541993,41
ARGX,1/8/2024,353,365.8,348,0.036260623,-0.014164306,89.3,93.6,90.42,0.048152296,0.012541993,42
ABSI,1/8/2024,3.62,4.18,3.99,0.154696133,0.102209945,89.3,93.6,90.42,0.048152296,0.012541993,43
VERU,1/8/2024,5.86,5.58,4.592,-0.04778157,-0.216382253,89.3,93.6,90.42,0.048152296,0.012541993,44
ALT,1/8/2024,11.19,11.39,12,0.017873101,0.072386059,89.3,93.6,90.42,0.048152296,0.012541993,45
CLRB,1/8/2024,81.30008,96.0001,105.30011,0.180811876,0.295203031,89.3,93.6,90.42,0.048152296,0.012541993,46
BMY,1/8/2024,52.23,51.79,50.31,-0.008424277,-0.036760482,89.3,93.6,90.42,0.048152296,0.012541993,47
GSK,1/8/2024,15.412,15.49,15.8,0.005060991,0.025175188,89.3,93.6,90.42,0.048152296,0.012541993,48
CLNN,1/8/2024,5.8,7.08,9.596,0.220689655,0.654482759,89.3,93.6,90.42,0.048152296,0.012541993,49
ABBV,1/8/2024,162.14,161.43,162.4,-0.004378932,0.001603552,89.3,93.6,90.42,0.048152296,0.012541993,50
OKYO,1/8/2024,1.864,1.89,1.73,0.013948498,-0.071888412,89.3,93.6,90.42,0.048152296,0.012541993,51
NVO,1/8/2024,105.98,106.4,107.16,0.003963012,0.011134176,89.3,93.6,90.42,0.048152296,0.012541993,52
MNMD,1/8/2024,4.09,4.39,3.96,0.073349633,-0.031784841,89.3,93.6,90.42,0.048152296,0.012541993,53
NRIX,1/8/2024,9.87,9.96,9.37,0.009118541,-0.050658561,89.3,93.6,90.42,0.048152296,0.012541993,54
INCY,1/8/2024,65.26,65.82,62.74,0.00858106,-0.038614772,89.3,93.6,90.42,0.048152296,0.012541993,55
INCY,1/8/2024,65.26,65.82,62.74,0.00858106,-0.038614772,89.3,93.6,90.42,0.048152296,0.012541993,56
NVS,1/8/2024,4.44,4.4,4.54,-0.009009009,0.022522523,89.3,93.6,90.42,0.048152296,0.012541993,57
CYBN,1/8/2024,15.38999,14.88079,15.38999,-0.033086441,0,89.3,93.6,90.42,0.048152296,0.012541993,58
FATE,1/8/2024,3.77,4.12,4.55,0.092838196,0.206896552,89.3,93.6,90.42,0.048152296,0.012541993,59
SMMT,1/8/2024,2.55,2.97,3.1,0.164705882,0.215686275,89.3,93.6,90.42,0.048152296,0.012541993,60
ORIC,1/8/2024,8.42,8.24,8.6,-0.021377672,0.021377672,89.3,93.6,90.42,0.048152296,0.012541993,61
BMEA,1/8/2024,14.71,15.94,15.21,0.083616587,0.033990483,89.3,93.6,90.42,0.048152296,0.012541993,62
NUVB,1/8/2024,1.49,1.55,1.58,0.040268456,0.060402685,89.3,93.6,90.42,0.048152296,0.012541993,63
AVIR,1/8/2024,3.09,3.1,3.56,0.003236246,0.15210356,89.3,93.6,90.42,0.048152296,0.012541993,64
ELTX,1/9/2024,7.82,5.45,5.28,-0.303069054,-0.324808184,93.42,92.53,89.06,-0.009526868,-0.046670948,65
VCEL,1/9/2024,34.79,37.31,39.2,0.072434608,0.126760563,93.42,92.53,89.06,-0.009526868,-0.046670948,66
MDWD,1/9/2024,11.82,12.49,12.87,0.056683587,0.088832487,93.42,92.53,89.06,-0.009526868,-0.046670948,67
CRBP,1/9/2024,7.16,7.22,6.09,0.008379888,-0.149441341,93.42,92.53,89.06,-0.009526868,-0.046670948,68
ALC,1/9/2024,0.0685,0.07,0.065,0.02189781,-0.051094891,93.42,92.53,89.06,-0.009526868,-0.046670948,69
ALC,1/9/2024,0.0685,0.07,0.065,0.02189781,-0.051094891,93.42,92.53,89.06,-0.009526868,-0.046670948,70
MRSN,1/10/2024,80.75,81.25,72.25,0.00619195,-0.105263158,93.6,90.47,88.34,-0.033440171,-0.056196581,71
FDMT,1/10/2024,19.49,19.14,17.75,-0.017957927,-0.089276552,93.6,90.47,88.34,-0.033440171,-0.056196581,72
CMND,1/10/2024,2.07,2.93,1.12,0.415458937,-0.458937198,93.6,90.47,88.34,-0.033440171,-0.056196581,73
ACRS,1/10/2024,1.28,1.005,1.18,-0.21484375,-0.078125,93.6,90.47,88.34,-0.033440171,-0.056196581,74
VYNE,1/10/2024,2.27,2.24,1.99,-0.013215859,-0.123348018,93.6,90.47,88.34,-0.033440171,-0.056196581,75
EYPT,1/10/2024,21.47,20.23,21.87,-0.057755007,0.018630647,93.6,90.47,88.34,-0.033440171,-0.056196581,76
BPTH,1/10/2024,10.602,11.2,8.694,0.056404452,-0.179966044,93.6,90.47,88.34,-0.033440171,-0.056196581,77
SANA,1/10/2024,5.155,7.18,6.12,0.392822502,0.187196896,93.6,90.47,88.34,-0.033440171,-0.056196581,78
MRK,1/12/2024,118.43,118.63,118.89,0.001688761,0.003884151,90.47,90.42,87.05,-0.000552669,-0.037802586,79
ARQT,1/15/2024,3.64,3.64,3.54,0,-0.027472527,90.42,89.06,89.01,-0.01504092,-0.015593895,80
ANIP,1/16/2024,56.74,55.41,56.62,-0.023440254,-0.00211491,90.42,88.34,89.23,-0.02300376,-0.013160805,81
CLRB,1/16/2024,105.30011,111.00011,110.70011,0.054130998,0.051281998,90.42,88.34,89.23,-0.02300376,-0.013160805,82
HALO,1/16/2024,34.43,36.36,34.75,0.056055765,0.00929422,90.42,88.34,89.23,-0.02300376,-0.013160805,83
TAK,1/16/2024,15.04,15.01,14.73,-0.001994681,-0.020611702,90.42,88.34,89.23,-0.02300376,-0.013160805,84
CRSP,1/16/2024,64.25,63.43,66.19,-0.012762646,0.030194553,90.42,88.34,89.23,-0.02300376,-0.013160805,85
VRTX,1/16/2024,433.4,437.49,439.7,0.00943701,0.014536225,90.42,88.34,89.23,-0.02300376,-0.013160805,86
SRPT,1/16/2024,116.8,115.39,121.13,-0.012071918,0.037071918,90.42,88.34,89.23,-0.02300376,-0.013160805,87
ONC,1/16/2024,175.21,173.25,162.27,-0.011186576,-0.073854232,90.42,88.34,89.23,-0.02300376,-0.013160805,88
LPTX,1/16/2024,3.51,3.47,2.85,-0.011396011,-0.188034188,90.42,88.34,89.23,-0.02300376,-0.013160805,89
RCUS,1/16/2024,17.51,16.9,15.44,-0.034837236,-0.118218161,90.42,88.34,89.23,-0.02300376,-0.013160805,90
ADAG,1/16/2024,3.17,3.78,3.245,0.192429022,0.023659306,90.42,88.34,89.23,-0.02300376,-0.013160805,91
ACXP,1/17/2024,95,90.4,80.4,-0.048421053,-0.153684211,89.06,87.06,87.72,-0.022456771,-0.015046036,92
EVGN,1/17/2024,2.35,2.34,2.3,-0.004255319,-0.021276596,89.06,87.06,87.72,-0.022456771,-0.015046036,93
BMY,1/17/2024,50,49.98,50.24,-0.0004,0.0048,89.06,87.06,87.72,-0.022456771,-0.015046036,94
REGN,1/17/2024,937.32,929.13,948.24,-0.008737678,0.011650237,89.06,87.06,87.72,-0.022456771,-0.015046036,95
MAIA,1/17/2024,1.23,1.48,1.41,0.203252033,0.146341463,89.06,87.06,87.72,-0.022456771,-0.015046036,96
LSTA,1/17/2024,3.02,2.94,2.75,-0.026490066,-0.089403974,89.06,87.06,87.72,-0.022456771,-0.015046036,97
CATX,1/17/2024,4.521,4.361,4.886,-0.0353904,0.080734351,89.06,87.06,87.72,-0.022456771,-0.015046036,98
CNSP,1/17/2024,21612.02161,21195.0212,16869.01687,-0.019294836,-0.21946141,89.06,87.06,87.72,-0.022456771,-0.015046036,99
PFE,1/17/2024,28.32,28.15,28.33,-0.006002825,0.000353107,89.06,87.06,87.72,-0.022456771,-0.015046036,100
CRDF,1/17/2024,1.63,1.47,1.515,-0.098159509,-0.070552147,89.06,87.06,87.72,-0.022456771,-0.015046036,101
IXHL,1/17/2024,4.45,4.47,4.03,0.004494382,-0.094382022,89.06,87.06,87.72,-0.022456771,-0.015046036,102
PBLA,1/18/2024,8.676,6.65,3.25,-0.23351775,-0.625403412,88.34,87.05,88.5,-0.014602671,0.001811184,103
MTVA,1/18/2024,3.38,3.43,3.1199,0.014792899,-0.076952663,88.34,87.05,88.5,-0.014602671,0.001811184,104
CLDX,1/18/2024,39.71,39.66,37.34,-0.001259129,-0.0596827,88.34,87.05,88.5,-0.014602671,0.001811184,105
CHRS,1/18/2024,2.46,2.4,2.37,-0.024390244,-0.036585366,88.34,87.05,88.5,-0.014602671,0.001811184,106
ZLAB,1/18/2024,23.42,23.56,23.03,0.005977797,-0.016652434,88.34,87.05,88.5,-0.014602671,0.001811184,107
NVS,1/19/2024,4.5,4.42,4.75,-0.017777778,0.055555556,87.06,89.01,88.24,0.022398346,0.013553871,108
AZN,1/19/2024,104.32,105.08,105.46,0.007285276,0.010927914,87.06,89.01,88.24,0.022398346,0.013553871,109
TEVA,1/19/2024,10.99,11.18,11.91,0.017288444,0.083712466,87.06,89.01,88.24,0.022398346,0.013553871,110
ALVO,1/19/2024,12.265,14.14,14.65,0.152874032,0.194455768,87.06,89.01,88.24,0.022398346,0.013553871,111
TEVA,1/19/2024,10.99,11.18,11.91,0.017288444,0.083712466,87.06,89.01,88.24,0.022398346,0.013553871,112
ALVO,1/19/2024,12.265,14.14,14.65,0.152874032,0.194455768,87.06,89.01,88.24,0.022398346,0.013553871,113
RCUS,1/19/2024,16.37,15.34,15.13,-0.062919976,-0.07574832,87.06,89.01,88.24,0.022398346,0.013553871,114
BMY,1/20/2024,50.11,50.11,49.7,0,-0.008182,87.05,89.01,88.24,0.022515796,0.013670304,115
AZN,1/22/2024,105.08,105.9,105.68,0.007803578,0.005709935,87.05,89.23,90.8,0.025043079,0.04307869,116
AIM,1/22/2024,0.3,0.3,0.28,0,-0.066666667,87.05,89.23,90.8,0.025043079,0.04307869,117
CLRB,1/22/2024,104.4001,109.20011,126.30013,0.045977063,0.209770201,87.05,89.23,90.8,0.025043079,0.04307869,118
SGMT,1/22/2024,6.82,18.42,10.6,1.700879765,0.554252199,87.05,89.23,90.8,0.025043079,0.04307869,119
AGEN,1/22/2024,11.56,11.77,13.89,0.01816609,0.201557093,87.05,89.23,90.8,0.025043079,0.04307869,120
IONS,1/22/2024,50.98,51.01,52.01,0.000588466,0.020204002,87.05,89.23,90.8,0.025043079,0.04307869,121
SPRB,1/22/2024,179.25045,183.00046,266.25067,0.020920505,0.485355657,87.05,89.23,90.8,0.025043079,0.04307869,122
SXTP,1/22/2024,37.56002,45.06002,31.03201,0.199680405,-0.173802091,87.05,89.23,90.8,0.025043079,0.04307869,123
GILD,1/22/2024,87.29,78.43,79.07,-0.101500745,-0.094168862,87.05,89.23,90.8,0.025043079,0.04307869,124
CRBP,1/23/2024,7.6,7.3,25.16,-0.039473684,2.310526316,89.01,87.72,88.77,-0.014492754,-0.002696326,125
ARTL,1/23/2024,8.34,8.28,8.28,-0.007194245,-0.007194245,89.01,87.72,88.77,-0.014492754,-0.002696326,126
LLY,1/23/2024,630.88,629.68,644.98,-0.001902105,0.022349734,89.01,87.72,88.77,-0.014492754,-0.002696326,127
VNDA,1/23/2024,3.79,3.71,3.65,-0.021108179,-0.036939314,89.01,87.72,88.77,-0.014492754,-0.002696326,128
HRTX,1/23/2024,2.34,2.2,2.49,-0.05982906,0.064102564,89.01,87.72,88.77,-0.014492754,-0.002696326,129
URGN,1/24/2024,15.11,15.04,15.7,-0.004632694,0.039046989,89.23,88.5,87.43,-0.008181105,-0.020172588,130
ANVS,1/24/2024,11.64,9.09,11.05,-0.219072165,-0.050687285,89.23,88.5,87.43,-0.008181105,-0.020172588,131
ENSC,1/25/2024,19.94999,22.49999,22.19999,0.127819613,0.112782011,87.72,88.24,88.97,0.005927953,0.014249886,132
PBLA,1/25/2024,3.65,3.25,1.26,-0.109589041,-0.654794521,87.72,88.24,88.97,0.005927953,0.014249886,133
VERA,1/25/2024,17.02,25.31,38,0.487074031,1.23266745,87.72,88.24,88.97,0.005927953,0.014249886,134
CYTK,1/25/2024,81.77,82.91,81.25,0.013941543,-0.0063593,87.72,88.24,88.97,0.005927953,0.014249886,135
EXEL,1/25/2024,22.11,22.09,21.75,-0.000904568,-0.016282225,87.72,88.24,88.97,0.005927953,0.014249886,136
SRRK,1/25/2024,14.74,14.91,14.94,0.011533243,0.013568521,87.72,88.24,88.97,0.005927953,0.014249886,137
PCSA,1/25/2024,2.05,5.1,2.34,1.487804878,0.141463415,87.72,88.24,88.97,0.005927953,0.014249886,138
REGN,1/25/2024,948.24,948.87,957.78,0.000664389,0.010060744,87.72,88.24,88.97,0.005927953,0.014249886,139
SNY,1/25/2024,49.89,49.88,48.41,-0.000200441,-0.029665264,87.72,88.24,88.97,0.005927953,0.014249886,140
BMY,1/25/2024,50.24,49.61,48.67,-0.012539809,-0.03125,87.72,88.24,88.97,0.005927953,0.014249886,141
CRBP,1/26/2024,8.44,29.49,26.72,2.494075829,2.165876777,88.5,90.8,87.97,0.025988701,-0.005988701,142
MRK,1/26/2024,120.13,120.82,126.41,0.005743778,0.0522767,88.5,90.8,87.97,0.025988701,-0.005988701,143
BMY,1/27/2024,49.7,49.7,48.71,0,-0.019919517,88.24,90.8,87.97,0.029011786,-0.003059837,144
HALO,1/27/2024,34.21,34.21,33.68,0,-0.015492546,88.24,90.8,87.97,0.029011786,-0.003059837,145
MRK,1/29/2024,120.82,121.28,126.18,0.003807317,0.044363516,88.24,88.77,88.41,0.006006346,0.001926564,146
NNVC,1/29/2024,1.07,1.17,1.12,0.093457944,0.046728972,88.24,88.77,88.41,0.006006346,0.001926564,147
AZN,1/29/2024,105.46,105.68,103.6,0.002086099,-0.017637019,88.24,88.77,88.41,0.006006346,0.001926564,148
ACXP,1/29/2024,77.4,73.6,62.8,-0.049095607,-0.188630491,88.24,88.77,88.41,0.006006346,0.001926564,149
SRPT,1/29/2024,118.73,120.5,125.55,0.014907774,0.057441253,88.24,88.77,88.41,0.006006346,0.001926564,150
PALI,1/29/2024,7.8,14.39999,7.65,0.846152564,-0.019230769,88.24,88.77,88.41,0.006006346,0.001926564,151
TAK,1/29/2024,14.6,14.77,13.92,0.011643836,-0.046575342,88.24,88.77,88.41,0.006006346,0.001926564,152
LIXT,1/29/2024,1.99,2.15,2.02,0.08040201,0.015075377,88.24,88.77,88.41,0.006006346,0.001926564,153
IKT,1/29/2024,2.96,3.21,2.55,0.084459459,-0.138513514,88.24,88.77,88.41,0.006006346,0.001926564,154
ALVO,1/29/2024,14.65,15.25,15.49,0.040955631,0.057337884,88.24,88.77,88.41,0.006006346,0.001926564,155
RCUS,1/30/2024,15.3,15.72,15.32,0.02745098,0.00130719,90.8,87.43,89.76,-0.037114537,-0.011453744,156
KURA,1/30/2024,18.6,20.85,20.97,0.120967742,0.127419355,90.8,87.43,89.76,-0.037114537,-0.011453744,157
SCYX,1/30/2024,1.95,1.955,1.995,0.002564103,0.023076923,90.8,87.43,89.76,-0.037114537,-0.011453744,158
ITRM,1/30/2024,1.79,1.58,1.58,-0.117318436,-0.117318436,90.8,87.43,89.76,-0.037114537,-0.011453744,159
VRTX,1/30/2024,435.82,446.08,416.13,0.023541829,-0.045179202,90.8,87.43,89.76,-0.037114537,-0.011453744,160
NVS,1/31/2024,4.8,4.75,4.94,-0.010416667,0.029166667,88.77,88.97,88.07,0.002253013,-0.007885547,161
OTLK,1/31/2024,8.3,7.72,8.416,-0.069879518,0.013975904,88.77,88.97,88.07,0.002253013,-0.007885547,162
NVO,1/31/2024,109.02,114.74,118.66,0.052467437,0.088424142,88.77,88.97,88.07,0.002253013,-0.007885547,163
EDAP,2/1/2024,6.65,6.34,6.4,-0.046616541,-0.037593985,87.43,87.97,89.22,0.00617637,0.020473522,164
AZN,2/2/2024,104.3,103.6,97.61,-0.006711409,-0.064141898,88.97,88.41,91.04,-0.006294256,0.02326627,165
BBIO,2/2/2024,33.31,33.91,34.47,0.018012609,0.034824377,88.97,88.41,91.04,-0.006294256,0.02326627,166
LQDA,2/2/2024,13.6,13.58,14.81,-0.001470588,0.088970588,88.97,88.41,91.04,-0.006294256,0.02326627,167
FDMT,2/3/2024,17.49,17.49,28.63,0,0.636935392,87.97,88.41,91.04,0.005001705,0.034898261,168
LCTX,2/3/2024,0.98,0.98,1.08,0,0.102040816,87.97,88.41,91.04,0.005001705,0.034898261,169
KOD,2/3/2024,4.03,4.03,5.38,0,0.334987593,87.97,88.41,91.04,0.005001705,0.034898261,170
BRTX,2/4/2024,2.8,2.8,1.35,0,-0.517857143,87.97,88.41,91.04,0.005001705,0.034898261,171
EYPT,2/5/2024,28.7,27.79,29.71,-0.031707317,0.035191638,87.97,89.76,93.1,0.020347846,0.058315335,172
PLRX,2/5/2024,17.4,15.8,17.27,-0.091954023,-0.007471264,87.97,89.76,93.1,0.020347846,0.058315335,173
RANI,2/5/2024,3.49,3.69,3.57,0.05730659,0.022922636,87.97,89.76,93.1,0.020347846,0.058315335,174
THAR,2/5/2024,6.6,6.153,5.775,-0.067727273,-0.125,87.97,89.76,93.1,0.020347846,0.058315335,175
ARCT,2/5/2024,34.72,35.07,41.62,0.010080645,0.198732719,87.97,89.76,93.1,0.020347846,0.058315335,176
AIMD,2/5/2024,5.15,5.4,4.7405,0.048543689,-0.079514563,87.97,89.76,93.1,0.020347846,0.058315335,177
VRTX,2/5/2024,424.68,428.89,418.53,0.009913347,-0.014481492,87.97,89.76,93.1,0.020347846,0.058315335,178
GSK,2/6/2024,16.626,16.53,16.418,-0.005774089,-0.012510526,88.41,88.07,88.72,-0.003845719,0.003506391,179
SGMO,2/6/2024,0.56,0.5207,0.6701,-0.070178571,0.196607143,88.41,88.07,88.72,-0.003845719,0.003506391,180
LLY,2/6/2024,706.2,705.03,742.97,-0.001656754,0.052067403,88.41,88.07,88.72,-0.003845719,0.003506391,181
GANX,2/6/2024,4.39,4.47,4.51,0.018223235,0.027334852,88.41,88.07,88.72,-0.003845719,0.003506391,182
LLY,2/6/2024,706.2,705.03,742.97,-0.001656754,0.052067403,88.41,88.07,88.72,-0.003845719,0.003506391,183
ABEO,2/6/2024,4.29,4.3,6.31,0.002331002,0.470862471,88.41,88.07,88.72,-0.003845719,0.003506391,184
RARE,2/6/2024,44.76,45.89,43.98,0.025245755,-0.017426273,88.41,88.07,88.72,-0.003845719,0.003506391,185
INKT,2/6/2024,8.526,9.4,9.277,0.10250997,0.088083509,88.41,88.07,88.72,-0.003845719,0.003506391,186
REGN,2/6/2024,936.33,937.81,940.48,0.001580639,0.004432198,88.41,88.07,88.72,-0.003845719,0.003506391,187
HCM,2/7/2024,2.15,2.18,2.185,0.013953488,0.01627907,89.76,89.22,91.14,-0.006016043,0.015374332,188
RGNX,2/7/2024,13.05,14.57,16.79,0.116475096,0.286590038,89.76,89.22,91.14,-0.006016043,0.015374332,189
VRPX,2/7/2024,103.6,95.2,96.5,-0.081081081,-0.068532819,89.76,89.22,91.14,-0.006016043,0.015374332,190
BCTX,2/7/2024,620.99969,590.2497,497.99975,-0.049516917,-0.198067635,89.76,89.22,91.14,-0.006016043,0.015374332,191
ALEC,2/7/2024,6.04,6.4,6.27,0.059602649,0.03807947,89.76,89.22,91.14,-0.006016043,0.015374332,192
GSK,2/7/2024,16.53,16.726,16.68,0.011857229,0.00907441,89.76,89.22,91.14,-0.006016043,0.015374332,193
SAVA,2/7/2024,23.66,25.4,24.1,0.073541843,0.018596788,89.76,89.22,91.14,-0.006016043,0.015374332,194
RGNX,2/7/2024,13.05,14.57,16.79,0.116475096,0.286590038,89.76,89.22,91.14,-0.006016043,0.015374332,195
DNLI,2/7/2024,16.63,16.95,17.89,0.019242333,0.075766687,89.76,89.22,91.14,-0.006016043,0.015374332,196
DNLI,2/7/2024,16.63,16.95,17.89,0.019242333,0.075766687,89.76,89.22,91.14,-0.006016043,0.015374332,197
ALEC,2/8/2024,6.4,6.25,6.49,-0.0234375,0.0140625,88.07,91.04,93.27,0.033723175,0.059043942,198
GSK,2/8/2024,16.726,16.51,16.63,-0.012914026,-0.005739567,88.07,91.04,93.27,0.033723175,0.059043942,199
ADVM,2/8/2024,28.1,19.7,20,-0.298932384,-0.288256228,88.07,91.04,93.27,0.033723175,0.059043942,200
AIM,2/8/2024,0.275,0.275,0.285,0,0.036363636,88.07,91.04,93.27,0.033723175,0.059043942,201
BDRX,2/8/2024,337.5,325,397.5,-0.037037037,0.177777778,88.07,91.04,93.27,0.033723175,0.059043942,202
AMLX,2/8/2024,15.12,15.46,15.38,0.022486772,0.017195767,88.07,91.04,93.27,0.033723175,0.059043942,203
ATHA,2/8/2024,31,31.7,36.6,0.022580645,0.180645161,88.07,91.04,93.27,0.033723175,0.059043942,204
TAK,2/9/2024,14,14.24,14.62,0.017142857,0.044285714,89.22,93.1,93.15,0.043488007,0.04404842,205
CNTA,2/9/2024,7.46,9.26,11.75,0.241286863,0.575067024,89.22,93.1,93.15,0.043488007,0.04404842,206
OKYO,2/9/2024,1.43,1.71,1.41,0.195804196,-0.013986014,89.22,93.1,93.15,0.043488007,0.04404842,207
NRXP,2/9/2024,4.64,5.12,4.708,0.103448276,0.014655172,89.22,93.1,93.15,0.043488007,0.04404842,208
IRON,2/9/2024,66.73,68.29,65.92,0.023377791,-0.012138468,89.22,93.1,93.15,0.043488007,0.04404842,209
ANTX,2/12/2024,20,5.1,3.64,-0.745,-0.818,91.04,88.72,93.15,-0.025483304,0.023176626,210
LRMR,2/12/2024,7.76,7.83,12.78,0.009020619,0.646907216,91.04,88.72,93.15,-0.025483304,0.023176626,211
BTAI,2/12/2024,33.76,31.2,56.16,-0.075829384,0.663507109,91.04,88.72,93.15,-0.025483304,0.023176626,212
PYPD,2/12/2024,6.92,6.84,6.4,-0.011560694,-0.075144509,91.04,88.72,93.15,-0.025483304,0.023176626,213
NUVL,2/12/2024,82.45,83.55,86.21,0.013341419,0.045603396,91.04,88.72,93.15,-0.025483304,0.023176626,214
TAK,2/12/2024,14.24,14.31,14.62,0.00491573,0.026685393,91.04,88.72,93.15,-0.025483304,0.023176626,215
JAGX,2/12/2024,125.54975,134.09973,117.14977,0.068100335,-0.066905589,91.04,88.72,93.15,-0.025483304,0.023176626,216
SGMO,2/12/2024,0.5744,0.805,1.38,0.401462396,1.402506964,91.04,88.72,93.15,-0.025483304,0.023176626,217
TNXP,2/12/2024,1056,1184,1220.8,0.121212121,0.156060606,91.04,88.72,93.15,-0.025483304,0.023176626,218
ANIX,2/12/2024,4.51,4.46,4.05,-0.011086475,-0.101995565,91.04,88.72,93.15,-0.025483304,0.023176626,219
FDMT,2/12/2024,28.63,27.85,27.26,-0.027244149,-0.047851904,91.04,88.72,93.15,-0.025483304,0.023176626,220
BMRN,2/12/2024,88.46,88.18,88.77,-0.003165272,0.003504409,91.04,88.72,93.15,-0.025483304,0.023176626,221
KRYS,2/13/2024,115.88,108.73,111.64,-0.06170176,-0.036589575,93.1,91.14,92.38,-0.021052632,-0.00773362,222
KALV,2/13/2024,16.04,14.85,13.8,-0.074189526,-0.139650873,93.1,91.14,92.38,-0.021052632,-0.00773362,223
CADL,2/13/2024,1.39,1.8,1.72,0.294964029,0.237410072,93.1,91.14,92.38,-0.021052632,-0.00773362,224
LCTX,2/13/2024,1.08,1.02,1.09,-0.055555556,0.009259259,93.1,91.14,92.38,-0.021052632,-0.00773362,225
RCKT,2/13/2024,29.99,28.97,28.64,-0.034011337,-0.045015005,93.1,91.14,92.38,-0.021052632,-0.00773362,226
CALC,2/13/2024,5.6977,5.23,4.36,-0.082085754,-0.234778946,93.1,91.14,92.38,-0.021052632,-0.00773362,227
ROIV,2/13/2024,10.87,10.8,11.54,-0.006439742,0.061637534,93.1,91.14,92.38,-0.021052632,-0.00773362,228
PBYI,2/13/2024,6.36,6.21,6.79,-0.023584906,0.067610063,93.1,91.14,92.38,-0.021052632,-0.00773362,229
OCUL,2/13/2024,5.88,5.62,7.52,-0.044217687,0.278911565,93.1,91.14,92.38,-0.021052632,-0.00773362,230
TAK,2/13/2024,14.31,14.34,14.82,0.002096436,0.035639413,93.1,91.14,92.38,-0.021052632,-0.00773362,231
OPT,2/14/2024,0.57,0.57,0.59,0,0.035087719,88.72,93.27,92.47,0.051284941,0.042267809,232
DTIL,2/14/2024,11.17201,11.99,12.36,0.073217801,0.106336281,88.72,93.27,92.47,0.051284941,0.042267809,233
GLSI,2/14/2024,8.31,10.2,13.16,0.227436823,0.583634176,88.72,93.27,92.47,0.051284941,0.042267809,234
ARVN,2/14/2024,47.77,49.37,47.7,0.033493825,-0.001465355,88.72,93.27,92.47,0.051284941,0.042267809,235
AZN,2/14/2024,96,97.24,101.02,0.012916667,0.052291667,88.72,93.27,92.47,0.051284941,0.042267809,236
